Date,Open,High,Low,Close,Volume
2019-01-31 00:00:00-05:00,244.97428181439548,247.68491601279356,244.75448102495292,247.19039916992188,104012100
2019-02-01 00:00:00-05:00,247.39192411242374,248.35348641510143,246.50363807206537,247.30950927734375,85782500
2019-02-04 00:00:00-05:00,247.35528126323987,249.11354821819265,246.66846303730136,249.0494384765625,60744800
2019-02-05 00:00:00-05:00,249.4889195858444,250.40467688047846,248.97609773658488,250.09332275390625,79552800
2019-02-06 00:00:00-05:00,249.80953756075152,250.31319309035996,249.0128328754737,249.76373291015625,58347800
2019-02-07 00:00:00-05:00,248.1153310029181,248.67392964485396,245.6885792982704,247.3827362060547,95482000
2019-02-08 00:00:00-05:00,246.1098173159583,247.78564117080836,245.2673081564125,247.68492126464844,75788900
2019-02-11 00:00:00-05:00,248.3533899895411,248.6189394839059,247.2819416560901,247.82223510742188,68021400
2019-02-12 00:00:00-05:00,249.47068926459636,251.39375780229622,249.3974130089164,251.0091552734375,72270200
2019-02-13 00:00:00-05:00,251.8608263636452,252.685002662583,251.43041914856462,251.82418823242188,65277200
2019-02-14 00:00:00-05:00,250.7160733882651,252.4193967764967,249.88273075567594,251.26553344726562,83234400
2019-02-15 00:00:00-05:00,253.07875326259122,254.0403154967115,252.86814690352676,254.00367736816406,97088700
2019-02-19 00:00:00-05:00,253.1886539501745,255.11172242096546,253.17948743185767,254.4432373046875,59120800
2019-02-20 00:00:00-05:00,254.4065793598441,255.42308467925272,253.8937574146884,254.95603942871094,76610800
2019-02-21 00:00:00-05:00,254.30587998742288,254.67217741401146,253.0696017193219,254.04946899414062,64214700
2019-02-22 00:00:00-05:00,254.68125485032397,255.8259515003219,254.0310749781999,255.62451171875,78114600
2019-02-25 00:00:00-05:00,257.0805749357234,257.6117019104604,255.89007359413853,255.9724884033203,69030700
2019-02-26 00:00:00-05:00,255.61535628291455,256.6867767436066,255.40472202937406,255.7893524169922,56844100
2019-02-27 00:00:00-05:00,255.05673761369923,256.03660472594663,254.1043700519182,255.67947387695312,56921600
2019-02-28 00:00:00-05:00,255.45973437650306,255.90847460796053,254.8736640399586,255.2033233642578,69268300
2019-03-01 00:00:00-05:00,256.8150275007243,257.21796302385366,255.33150486861166,256.7967224121094,78880500
2019-03-04 00:00:00-05:00,257.87734882111755,258.1245933152492,253.51833365024862,255.8626708984375,106494600
2019-03-05 00:00:00-05:00,255.99087551219714,256.19234329276526,254.9560650004927,255.51466369628906,59114600
2019-03-06 00:00:00-05:00,255.63366510668655,255.64283162336045,253.63732074057364,253.96697998046875,75039800
2019-03-07 00:00:00-05:00,253.50918704012096,253.6557116229779,250.9817148392822,251.842529296875,94885100
2019-03-08 00:00:00-05:00,249.94689510342263,251.5128328590725,249.4707111864716,251.33883666992188,85795800
2019-03-11 00:00:00-04:00,252.07137311177274,255.14830434462766,252.04390150957568,254.9834747314453,65098900
2019-03-12 00:00:00-04:00,255.55125361467708,256.4761775164425,255.35895238890816,255.9450225830078,79667500
2019-03-13 00:00:00-04:00,256.85168312679895,258.59161685158205,256.68682553123045,257.63922119140625,80639200
2019-03-14 00:00:00-04:00,257.6666970121078,258.0971041778747,257.0256834960247,257.4743957519531,67518400
2019-03-15 00:00:00-04:00,258.03826127683885,259.5742970413411,257.84508489199726,258.7464904785156,81309000
2019-03-18 00:00:00-04:00,258.9672562169987,259.98823926246786,258.7373083680865,259.6846923828125,62199800
2019-03-19 00:00:00-04:00,260.770036880418,261.5518370188879,258.8384695628634,259.7490539550781,90268100
2019-03-20 00:00:00-04:00,259.52825023180134,260.7607668903503,257.8358380408179,258.9671630859375,84609200
2019-03-21 00:00:00-04:00,258.13026850690255,262.30610119662697,258.0842620956362,261.8922119140625,79550400
2019-03-22 00:00:00-04:00,260.50322569151314,261.03669215674074,256.78726194164614,256.8516540527344,122659300
2019-03-25 00:00:00-04:00,256.5021009690231,257.7162317750796,255.37077605092765,256.6584777832031,85575200
2019-03-26 00:00:00-04:00,258.4521084493332,259.5466621727052,257.1368138304235,258.5716857910156,68125900
2019-03-27 00:00:00-04:00,258.56246111309713,259.1603477803865,255.63753216920588,257.2195739746094,72224700
2019-03-28 00:00:00-04:00,257.86346871939077,258.6544756784557,256.6861371053362,258.194580078125,56238500
2019-03-29 00:00:00-04:00,259.7398539951809,260.15374319896375,258.59011497945056,259.8226318359375,82186800
2019-04-01 00:00:00-04:00,261.86455969362197,263.20744695441516,261.5886054982486,262.9039001464844,77617900
2019-04-02 00:00:00-04:00,263.09707644539117,263.2718390148155,262.22326359826945,263.0326843261719,40070400
2019-04-03 00:00:00-04:00,264.27440066153554,264.67911101420174,262.8303218154218,263.44659423828125,68243200
2019-04-04 00:00:00-04:00,263.777719017046,264.40317029582894,263.0694898987007,264.1456298828125,48997500
2019-04-05 00:00:00-04:00,264.82633557751217,265.4793795708811,264.5319956112768,265.4241943359375,58621700
2019-04-08 00:00:00-04:00,264.9918372191542,265.73686580869776,264.32037957125766,265.6264953613281,53566300
2019-04-09 00:00:00-04:00,264.64228493935116,264.973396247491,263.7041081631593,264.2651672363281,66142300
2019-04-10 00:00:00-04:00,264.68825563925606,265.258549658727,264.26515962333406,265.16656494140625,52601500
2019-04-11 00:00:00-04:00,265.6632530556583,265.67245994906233,264.5135141720314,265.0929870605469,55093100
2019-04-12 00:00:00-04:00,266.73942673104636,267.1717296833679,265.1389991529953,266.8865966796875,69727800
2019-04-15 00:00:00-04:00,266.9602170900118,267.061408728991,265.89325581699126,266.7118835449219,49596700
2019-04-16 00:00:00-04:00,267.61323952929126,267.668424751307,266.279531167717,266.8865966796875,52153200
2019-04-17 00:00:00-04:00,268.0271575914472,268.0547502054299,265.81045736883283,266.23358154296875,58268300
2019-04-18 00:00:00-04:00,266.83147256122953,267.0338277782251,265.5069707899504,266.75787353515625,68708500
2019-04-22 00:00:00-04:00,265.9760146592686,267.14413929471567,265.884029931878,266.9877624511719,40160100
2019-04-23 00:00:00-04:00,267.36490633066455,269.62761295259645,267.12577969982175,269.3884582519531,52246600
2019-04-24 00:00:00-04:00,269.3056997735199,269.64601805979663,268.6434489216453,268.7906188964844,50392900
2019-04-25 00:00:00-04:00,268.68939211865876,269.29645765930115,267.4108969885142,268.625,57770900
2019-04-26 00:00:00-04:00,268.67099140733586,269.9494864661347,267.87995644889713,269.87591552734375,50916400
2019-04-29 00:00:00-04:00,269.9679608620339,270.83256695337104,269.8759761155463,270.299072265625,57197700
2019-04-30 00:00:00-04:00,269.94946255661335,270.7312905522825,268.50541196108696,270.43695068359375,81111700
2019-05-01 00:00:00-04:00,271.08076963742707,271.2923316452333,268.3949679135424,268.4041748046875,71671900
2019-05-02 00:00:00-04:00,268.284694190346,269.22289919199574,266.29794180248786,267.8247985839844,65030200
2019-05-03 00:00:00-04:00,269.33331883381834,270.731391627355,267.9352179704764,270.4462585449219,56543700
2019-05-06 00:00:00-04:00,266.0495305116368,269.7838794981269,265.7275980673273,269.33319091796875,107198100
2019-05-07 00:00:00-04:00,266.87744812423864,267.48451376891086,262.88555713030667,264.83551025390625,144729900
2019-05-08 00:00:00-04:00,264.4674987792969,266.21509602352336,263.86043336544685,264.4674987792969,91568300
2019-05-09 00:00:00-04:00,262.35206367111033,264.2836028058757,260.5768452571714,263.6673583984375,103471100
2019-05-10 00:00:00-04:00,262.71082002259146,265.76453426367135,259.65710578151163,264.9919128417969,112429300
2019-05-13 00:00:00-04:00,259.767450184427,260.7516054623908,257.47715094610237,258.3325500488281,127290500
2019-05-14 00:00:00-04:00,259.37191426799933,262.2324795267605,259.24315809492396,260.6688232421875,77003200
2019-05-15 00:00:00-04:00,259.00403225216587,262.84875320067846,258.79247014521593,262.1957092285156,73956400
2019-05-16 00:00:00-04:00,262.91310570549575,266.01279746950195,262.8395347623159,264.6239318847656,76749600
2019-05-17 00:00:00-04:00,262.2692794490838,265.4517491804618,262.2508656601867,262.9131164550781,100353000
2019-05-20 00:00:00-04:00,261.27590721904545,263.02350502683674,260.41130117533146,261.17474365234375,62877600
2019-05-21 00:00:00-04:00,262.90393951734444,263.91571557896583,262.6463990716411,263.5294189453125,46847100
2019-05-22 00:00:00-04:00,262.5544150202498,263.69494715090184,262.2324824792366,262.719970703125,49482500
2019-05-23 00:00:00-04:00,260.44815644386597,260.4941347895187,258.0658999010072,259.5099792480469,98733800
2019-05-24 00:00:00-04:00,260.9815329075679,261.404657048426,259.4638831182769,260.0985412597656,55268100
2019-05-28 00:00:00-04:00,260.3836928240345,261.3586692706118,257.661118675279,257.67950439453125,70029400
2019-05-29 00:00:00-04:00,256.53898200003886,256.9528712224233,254.5154300134877,255.95030212402344,104972900
2019-05-30 00:00:00-04:00,256.72292397710777,257.57835117819843,255.52720657228215,256.64935302734375,62523800
2019-05-31 00:00:00-04:00,254.04632982248998,254.8925219712775,253.1633100979309,253.19090270996094,86862800
2019-06-03 00:00:00-04:00,253.22775576115336,254.36828805929375,251.18581782976375,252.547119140625,96428000
2019-06-04 00:00:00-04:00,254.89247058744965,258.1669242139789,254.43257509979335,258.0289611816406,77231900
2019-06-05 00:00:00-04:00,259.68465664798464,260.2917222539521,257.83589528460385,260.2641296386719,71169700
2019-06-06 00:00:00-04:00,260.56764688008366,262.64635582462455,259.90539611877716,261.9565124511719,69430400
2019-06-07 00:00:00-04:00,262.99593019004783,265.6817332441724,262.82116759047443,264.5779724121094,74272200
2019-06-10 00:00:00-04:00,266.1599946333404,267.49370319937685,265.7000989995074,265.7920837402344,60799100
2019-06-11 00:00:00-04:00,267.65002129334204,268.02713903820165,265.0654103732685,265.7276611328125,58641300
2019-06-12 00:00:00-04:00,265.48852322020656,266.0587892253075,264.73428776258385,265.2585754394531,47096300
2019-06-13 00:00:00-04:00,266.1876242172205,266.7211189456486,265.4701880515942,266.3531799316406,48945200
2019-06-14 00:00:00-04:00,266.05877685546875,266.67502116015044,265.27694882329695,266.05877685546875,52324700
2019-06-17 00:00:00-04:00,266.29793620958213,266.9418012728857,265.9852105722003,266.15997314453125,39205700
2019-06-18 00:00:00-04:00,268.01799035842197,270.0231285806905,267.65005139633814,268.94696044921875,85434800
2019-06-19 00:00:00-04:00,269.08491360278344,270.09668957160187,268.09155142327137,269.55401611328125,78674400
2019-06-20 00:00:00-04:00,272.2950088064496,272.54334233817985,269.6184129074847,272.1294250488281,116570000
2019-06-21 00:00:00-04:00,271.85401514039506,273.13872856875173,271.51204167111285,271.7338562011719,83309500
2019-06-24 00:00:00-04:00,271.946435881329,272.2699059886853,271.2439856237776,271.401123046875,47582700
2019-06-25 00:00:00-04:00,271.4565062596579,271.4842330675623,268.628259028148,268.7391662597656,82028700
2019-06-26 00:00:00-04:00,269.65418789065615,270.1717737925699,268.36022313587165,268.47113037109375,51584900
2019-06-27 00:00:00-04:00,269.2475746886207,269.9407732836186,268.8593992709628,269.4231872558594,40355200
2019-06-28 00:00:00-04:00,270.4213667087791,271.317904639773,269.89455724088,270.8095703125,59350900
2019-07-01 00:00:00-04:00,274.2108367371167,274.4326794391936,272.03880911176026,273.2680969238281,78705600
2019-07-02 00:00:00-04:00,273.221954353212,274.03531204015366,272.36239470028306,273.9798583984375,61504500
2019-07-03 00:00:00-04:00,274.6729230427074,276.1887303932064,274.5250373348796,276.17022705078125,40898900
2019-07-05 00:00:00-04:00,274.9133086960053,276.0224376753044,273.59161687687106,275.8560485839844,51677300
2019-07-08 00:00:00-04:00,274.51588355582385,275.6712144980892,273.785706502542,274.34027099609375,45841800
2019-07-09 00:00:00-04:00,273.15718938961163,274.9872153903312,273.10173576573044,274.6822204589844,41101300
2019-07-10 00:00:00-04:00,275.77278394306467,276.9650930008294,275.22747129340496,275.9945983886719,58448500
2019-07-11 00:00:00-04:00,276.6508837519963,276.8911733650172,275.6157119245674,276.6416320800781,50826100
2019-07-12 00:00:00-04:00,277.14078748001106,277.95414496290107,276.82654085368017,277.88018798828125,40326000
2019-07-15 00:00:00-04:00,278.3238508531751,278.3238508531751,277.45503972488723,277.9726257324219,33900000
2019-07-16 00:00:00-04:00,277.88018612635994,278.0927771690658,276.76183369804033,277.0760803222656,36650100
2019-07-17 00:00:00-04:00,277.0483942038124,277.21475511054683,275.19061279296875,275.19061279296875,36036300
2019-07-18 00:00:00-04:00,274.6822793603762,276.58626273876354,274.22939859945967,276.19805908203125,51392600
2019-07-19 00:00:00-04:00,277.3164233512874,277.3441501675205,274.4881752702124,274.6637878417969,58678600
2019-07-22 00:00:00-04:00,275.0703952889575,275.89300438545496,274.5435858631146,275.33843994140625,43638100
2019-07-23 00:00:00-04:00,276.48448715988303,277.30706787109375,275.6341514365052,277.30706787109375,44564500
2019-07-24 00:00:00-04:00,276.53081658097767,278.61041259765625,276.4383844500823,278.61041259765625,47213200
2019-07-25 00:00:00-04:00,278.1481994346467,278.2036530558268,276.45677936969946,277.2793884277344,55394100
2019-07-26 00:00:00-04:00,277.9819064814678,279.3405769449365,277.85249586288745,279.1372375488281,45084100
2019-07-29 00:00:00-04:00,279.01704882282337,279.13720775401515,278.06505725318596,278.62884521484375,38126500
2019-07-30 00:00:00-04:00,277.1962330938723,278.36081565673425,276.8080295041448,277.94488525390625,45849000
2019-07-31 00:00:00-04:00,278.19440204411376,278.38851792502305,272.8429301433,274.9040222167969,104245200
2019-08-01 00:00:00-04:00,275.06117239523746,278.0835077224326,271.6968354456381,272.51019287109375,142646600
2019-08-02 00:00:00-04:00,271.5951992894947,271.8447406148345,268.8686070259817,270.4583435058594,116749700
2019-08-05 00:00:00-04:00,266.27139846793034,266.3823057124338,260.3838371862187,262.3247985839844,178745400
2019-08-06 00:00:00-04:00,264.2565417167683,266.2252301745428,262.74998564039356,266.0033874511719,120711700
2019-08-07 00:00:00-04:00,262.8608603788645,266.9461225358084,260.67960934754757,266.1604919433594,140572300
2019-08-08 00:00:00-04:00,267.6856002509811,271.3826599121094,267.1218121916959,271.3826599121094,87713900
2019-08-09 00:00:00-04:00,270.421405035619,271.0314232385974,267.7133157181935,269.53411865234375,93730000
2019-08-12 00:00:00-04:00,267.9997138071826,269.52474451856585,265.2823740495997,266.25286865234375,65527600
2019-08-13 00:00:00-04:00,265.9479649843269,271.8725061928378,265.5967398202968,270.3936767578125,94299800
2019-08-14 00:00:00-04:00,266.25293888537186,266.872180438802,262.26936028507413,262.39874267578125,135622100
2019-08-15 00:00:00-04:00,263.3045405048316,264.0069907248792,261.00313035569417,263.0919494628906,99556600
2019-08-16 00:00:00-04:00,264.78340428997865,267.4175365465006,263.1474374540011,266.9739074707031,83018300
2019-08-19 00:00:00-04:00,270.06095571972884,270.8835367900838,269.3677570644106,270.1903381347656,53571800
2019-08-20 00:00:00-04:00,269.67269195432993,270.2180047235425,267.9905516958326,268.11993408203125,51596400
2019-08-21 00:00:00-04:00,270.3289047866654,270.68010162112404,269.62645470511717,270.3011779785156,49524700
2019-08-22 00:00:00-04:00,271.02215157062676,271.66911994503533,268.40646664093225,270.218017578125,51666400
2019-08-23 00:00:00-04:00,268.88711886554137,270.58776265484005,262.0013350576173,263.2768249511719,149161500
2019-08-26 00:00:00-04:00,265.513509039586,266.188232421875,263.9514994469937,266.188232421875,72423800
2019-08-27 00:00:00-04:00,267.6115978841483,267.99054977997383,264.36741989752596,265.143798828125,66668900
2019-08-28 00:00:00-04:00,264.46919658196003,267.17728622089766,263.64658720554115,267.01092529296875,59696700
2019-08-29 00:00:00-04:00,269.6264412345561,270.95738437188214,268.60049297164,270.4212951660156,57899400
2019-08-30 00:00:00-04:00,271.9371160719832,271.95559120864453,269.34918662361946,270.3011779785156,62901200
2019-09-03 00:00:00-04:00,268.5636244252081,269.4971126745547,267.3620632850384,268.7207336425781,69101400
2019-09-04 00:00:00-04:00,270.9389803606656,271.78928812886954,270.1718248282696,271.77081298828125,46887300
2019-09-05 00:00:00-04:00,274.3124740073949,276.1979533142789,271.73376810617026,275.26446533203125,83258100
2019-09-06 00:00:00-04:00,275.5879862257646,276.13329895111434,274.8947877807123,275.47705078125,49584300
2019-09-09 00:00:00-04:00,276.48462550221376,276.5770294304204,274.6545707812211,275.6158142089844,51260300
2019-09-10 00:00:00-04:00,274.8393539948406,275.6157612105673,273.5546406527384,275.5510559082031,57947100
2019-09-11 00:00:00-04:00,275.86533821612085,277.5937090183978,275.19986637823786,277.5105285644531,68821100
2019-09-12 00:00:00-04:00,278.4347622340499,279.55311470907037,277.6583832112514,278.47174072265625,72908700
2019-09-13 00:00:00-04:00,278.92464074453244,279.2851175691748,277.9079437848897,278.2868957519531,62104800
2019-09-16 00:00:00-04:00,277.1315966133293,278.3331579608102,276.7711479535143,277.4273681640625,58191200
2019-09-17 00:00:00-04:00,277.2239711336887,278.2221646520508,277.0483585748336,278.1297607421875,41475500
2019-09-18 00:00:00-04:00,277.7322654598747,278.4069887838875,275.6526700736946,278.29608154296875,73375800
2019-09-19 00:00:00-04:00,278.69351826487434,279.7102150192361,277.93561448377574,278.277587890625,76560500
2019-09-20 00:00:00-04:00,278.8941658139324,279.1820371213625,276.15501039186967,276.96282958984375,89565000
2019-09-23 00:00:00-04:00,276.28505284786337,277.6314373737751,276.0250646754249,276.89788818359375,43476800
2019-09-24 00:00:00-04:00,278.012051165294,278.41131352900214,273.74079397091356,274.72503662109375,94869400
2019-09-25 00:00:00-04:00,274.8086074687992,276.80494766956235,273.2950942070547,276.3499755859375,71854000
2019-09-26 00:00:00-04:00,276.35924171461954,276.5727861386031,274.3350468655164,275.7742614746094,56179700
2019-09-27 00:00:00-04:00,276.5449635832514,276.6564113430198,272.7008518002831,274.28863525390625,84746600
2019-09-30 00:00:00-04:00,274.81791491032436,276.284984591662,274.7714995946573,275.56072998046875,51662400
2019-10-01 00:00:00-04:00,276.4614187062471,277.12996362958484,272.0601811572785,272.28302001953125,88242400
2019-10-02 00:00:00-04:00,270.66729949200936,270.67659388731045,266.15464388076356,267.47314453125,122539500
2019-10-03 00:00:00-04:00,267.2410650559493,269.692405636181,264.4647606137154,269.66455078125,85278800
2019-10-04 00:00:00-04:00,270.33313741852976,273.57370883485635,270.2773993634763,273.313720703125,65091200
2019-10-07 00:00:00-04:00,272.4965408327126,274.15862259413046,271.8465564930416,272.1343994140625,59610500
2019-10-08 00:00:00-04:00,270.2402028879723,270.9923122136541,267.87242716855997,267.9095764160156,95708100
2019-10-09 00:00:00-04:00,269.97099989155873,271.41021486761196,269.3303097831011,270.4538269042969,62359400
2019-10-10 00:00:00-04:00,270.37024422098324,273.18369820324205,270.2031150742937,272.28302001953125,55296300
2019-10-11 00:00:00-04:00,275.0964795274741,277.3899573194912,274.9757940323829,275.10577392578125,98720400
2019-10-14 00:00:00-04:00,274.7807276132939,275.4678612114534,274.44646937897954,274.79931640625,40394800
2019-10-15 00:00:00-04:00,275.8671708245088,278.2813623868388,275.74645699590536,277.51995849609375,46754500
2019-10-16 00:00:00-04:00,277.04642492477376,277.77997403028843,276.6286020190368,277.07427978515625,48928200
2019-10-17 00:00:00-04:00,278.2627649576538,278.78274117505987,277.1856632682902,277.891357421875,45736600
2019-10-18 00:00:00-04:00,277.3434409333739,278.00269123159336,275.8020732148419,276.6748962402344,64304000
2019-10-21 00:00:00-04:00,278.0212949653102,278.75481545260806,277.5755890337368,278.550537109375,39048600
2019-10-22 00:00:00-04:00,279.0984307609045,279.39556811539023,277.5477965522291,277.6406555175781,48594700
2019-10-23 00:00:00-04:00,277.38067902337394,278.50419604235,277.16710622779215,278.448486328125,34352200
2019-10-24 00:00:00-04:00,279.4049192634349,279.5534879708539,278.05853483385147,278.90350341796875,35453100
2019-10-25 00:00:00-04:00,278.318476602744,280.60268821996465,278.26276688881944,280.0455627441406,45205400
2019-10-28 00:00:00-04:00,281.28979566905184,282.1347641186125,281.26194081188294,281.6240539550781,42147000
2019-10-29 00:00:00-04:00,281.34548232439255,282.4875880478671,281.21547411054064,281.54046630859375,44284900
2019-10-30 00:00:00-04:00,281.74474342649296,282.7846957863379,280.4076537248133,282.4040222167969,49643900
2019-10-31 00:00:00-04:00,282.3947293449271,282.3947293449271,280.1662559422836,281.6518859863281,69053800
2019-11-01 00:00:00-04:00,283.12823620437473,284.3074626690393,282.9610787631863,284.26104736328125,71141500
2019-11-04 00:00:00-05:00,285.84890430610307,285.9881785958955,285.0224962923683,285.4031982421875,60606900
2019-11-05 00:00:00-05:00,285.6074701242223,285.9139018913481,284.7903565273258,285.0874938964844,42933200
2019-11-06 00:00:00-05:00,285.0874617150383,285.4310143620934,284.1867836478455,285.1524658203125,46487100
2019-11-07 00:00:00-05:00,286.51747599652305,287.5202793132775,285.67250744408295,286.15533447265625,54272300
2019-11-08 00:00:00-05:00,285.80245119109856,286.9167021457135,285.08749096944433,286.8609924316406,49032100
2019-11-11 00:00:00-05:00,285.44961202621,286.48956439660947,285.3103094144148,286.3131408691406,35797300
2019-11-12 00:00:00-05:00,286.68464524846246,287.8360174280685,286.1275196227676,286.9167785644531,46484600
2019-11-13 00:00:00-05:00,285.9045650802044,287.41807822221494,285.6724318580942,287.009521484375,53917700
2019-11-14 00:00:00-05:00,286.7216719364318,287.51093054070014,286.07168759489923,287.4273376464844,51219900
2019-11-15 00:00:00-05:00,288.7922747587547,289.55367849113526,288.0866090666269,289.50726318359375,62023600
2019-11-18 00:00:00-05:00,289.26591408142104,289.9623139029829,288.8016475337131,289.72088623046875,49228000
2019-11-19 00:00:00-05:00,290.333667759127,290.3429621560676,288.9780176248719,289.63726806640625,67804700
2019-11-20 00:00:00-05:00,289.03371097844246,289.5629815157398,286.97236687116674,288.5601501464844,79406200
2019-11-21 00:00:00-05:00,288.6717227325508,288.7831421914137,287.2789228235911,288.09600830078125,54664700
2019-11-22 00:00:00-05:00,288.85734713280925,288.9966214249261,287.70597520253637,288.73663330078125,44850200
2019-11-25 00:00:00-05:00,289.6837799367535,290.97442626953125,289.6837799367535,290.97442626953125,48647200
2019-11-26 00:00:00-05:00,291.0115961288734,291.81941548600537,290.6866038387462,291.6336975097656,37569000
2019-11-27 00:00:00-05:00,292.1257158239644,292.9335632324219,291.90287700043115,292.9335632324219,44444600
2019-11-29 00:00:00-05:00,292.3578802903636,292.6086023302097,291.61506524147967,291.8471984863281,36592700
2019-12-02 00:00:00-05:00,292.1071973806662,292.1722014924044,288.9316303422836,289.3680419921875,75767800
2019-12-03 00:00:00-05:00,286.5916637334956,287.51093054070014,285.1803039768161,287.4273376464844,73941700
2019-12-04 00:00:00-05:00,288.4952618073735,289.8137630153958,288.1424146755812,289.200927734375,49080000
2019-12-05 00:00:00-05:00,289.9158985828446,289.9344590435837,288.3837963061435,289.72088623046875,40709000
2019-12-06 00:00:00-05:00,291.670787734937,292.7757442957633,291.6614933370309,292.3671875,48927000
2019-12-09 00:00:00-05:00,291.96794378689395,292.65504919802277,291.37366901445114,291.4479675292969,34838500
2019-12-10 00:00:00-05:00,291.39217673948826,292.06998756353374,290.454349522406,291.1228942871094,52649800
2019-12-11 00:00:00-05:00,291.5872298501953,292.20935945601303,291.0393987561724,291.9493713378906,53429100
2019-12-12 00:00:00-05:00,291.95861735042024,295.2641924838002,291.7172180451134,294.4656677246094,96389600
2019-12-13 00:00:00-05:00,294.2242081968981,295.89558437741874,293.43494958414453,294.6420593261719,81503900
2019-12-16 00:00:00-05:00,296.40627168865177,297.26980047967976,294.577060753191,296.666259765625,82749700
2019-12-17 00:00:00-05:00,297.05634603857794,297.3627495184627,296.6477891743425,296.7313537597656,61097700
2019-12-18 00:00:00-05:00,297.13061044228476,297.36274373169283,296.69419872473435,296.7499084472656,48133000
2019-12-19 00:00:00-05:00,296.9448251319453,298.04051554526256,296.6848370402344,297.9662170410156,85310500
2019-12-20 00:00:00-05:00,299.02059778823786,300.4295849779743,298.02220450086213,299.2725524902344,147142100
2019-12-23 00:00:00-05:00,300.0750085796774,300.1309921864898,299.5804677355722,299.7297668457031,52990000
2019-12-24 00:00:00-05:00,299.963070190956,300.0097137091507,299.43119739923446,299.7391357421875,20270000
2019-12-26 00:00:00-05:00,300.1309818226086,301.34402637207427,300.12167020572383,301.3346862792969,30911200
2019-12-27 00:00:00-05:00,302.08123237264,302.1372159921682,300.71891683761993,301.2601013183594,42528800
2019-12-30 00:00:00-05:00,301.3440691306302,301.4840281626874,299.1046107141282,299.5991516113281,49729100
2019-12-31 00:00:00-05:00,299.0859268955699,300.5788895210059,298.73134506849084,300.3269348144531,57077300
2020-01-02 00:00:00-05:00,301.8946119896569,303.1543003065283,300.9521736566963,303.1356201171875,59151200
2020-01-03 00:00:00-05:00,299.67383714936284,301.9879310588505,299.61785353247916,300.8402099609375,77709700
2020-01-06 00:00:00-05:00,299.0486329290978,302.07189045993334,298.9273256069853,301.9879150390625,55653900
2020-01-07 00:00:00-05:00,301.40928028711534,301.8945094307603,300.6814650475366,301.1387023925781,40496400
2020-01-08 00:00:00-05:00,301.33469565096493,303.98469077593677,301.08276942117345,302.7436828613281,68296000
2020-01-09 00:00:00-05:00,304.33929980216885,304.8711725884917,303.7421033103194,304.7965087890625,48473300
2020-01-10 00:00:00-05:00,305.3937141608587,305.5523249064396,303.44354236353234,303.9194030761719,53029300
2020-01-13 00:00:00-05:00,304.55392115499325,306.0188636199146,304.1153638821338,306.0095520019531,47086800
2020-01-14 00:00:00-05:00,305.56165097917386,306.6347081517877,304.9737945911092,305.5429992675781,62832800
2020-01-15 00:00:00-05:00,305.4497213858029,307.00797953492594,305.36574595943387,306.2335205078125,72056600
2020-01-16 00:00:00-05:00,307.64259400624445,308.7809753417969,307.4093193758108,308.7809753417969,54050300
2020-01-17 00:00:00-05:00,309.50866882106425,309.95653771004754,308.7155296956285,309.741943359375,95846000
